fold,split,task_id,impl_index,sim
fold_5,fit,BigCodeBench/651,1,0.99454194
fold_5,fit,BigCodeBench/158,1,0.96671957
fold_5,fit,BigCodeBench/90,1,0.99655735
fold_5,fit,BigCodeBench/793,1,0.9928134
fold_5,fit,BigCodeBench/84,1,0.9971666
fold_5,fit,BigCodeBench/474,1,0.9934486
fold_5,fit,BigCodeBench/434,1,0.9943502
fold_5,fit,BigCodeBench/290,1,0.98489773
fold_5,fit,BigCodeBench/1103,1,0.98160505
fold_5,fit,BigCodeBench/1019,1,0.9950914
fold_5,fit,BigCodeBench/387,1,0.9910227
fold_5,fit,BigCodeBench/181,1,0.9973758
fold_5,fit,BigCodeBench/385,1,0.9879762
fold_5,fit,BigCodeBench/463,1,0.98896456
fold_5,fit,BigCodeBench/801,1,0.97954327
fold_5,fit,BigCodeBench/473,1,0.98789424
fold_5,fit,BigCodeBench/800,1,0.9891056
fold_5,fit,BigCodeBench/601,1,0.99076897
fold_5,fit,BigCodeBench/248,1,0.9948052
fold_5,fit,BigCodeBench/39,1,0.9892518
fold_5,fit,BigCodeBench/44,1,0.9727764
fold_5,fit,BigCodeBench/322,1,0.9867952
fold_5,fit,BigCodeBench/449,1,0.9883871
fold_5,fit,BigCodeBench/94,1,0.99360186
fold_5,fit,BigCodeBench/1004,1,0.9900521
fold_5,fit,BigCodeBench/901,1,0.9911699
fold_5,fit,BigCodeBench/152,1,0.9977367
fold_5,fit,BigCodeBench/765,1,0.9971394
fold_5,fit,BigCodeBench/964,1,0.99693406
fold_5,fit,BigCodeBench/835,1,0.99282146
fold_5,fit,BigCodeBench/1071,1,0.9816146
fold_5,fit,BigCodeBench/570,1,0.9615502
fold_5,fit,BigCodeBench/372,1,0.96405566
fold_5,fit,BigCodeBench/79,1,0.9931504
fold_5,fit,BigCodeBench/1046,1,0.99174124
fold_5,validate,BigCodeBench/6,1,0.9266248
fold_5,validate,BigCodeBench/12,1,0.99408925
fold_5,validate,BigCodeBench/942,1,0.99685156
fold_5,validate,BigCodeBench/65,1,0.98852396
fold_5,validate,BigCodeBench/231,1,0.9968441
fold_5,validate,BigCodeBench/1090,1,0.99184155
fold_5,validate,BigCodeBench/576,1,0.9876619
fold_5,validate,BigCodeBench/728,1,0.98537
fold_5,validate,BigCodeBench/1098,1,0.9907316
fold_5,validate,BigCodeBench/871,1,0.99339306
fold_5,validate,BigCodeBench/503,1,0.9906213
fold_5,validate,BigCodeBench/1067,1,0.99395454
fold_5,validate,BigCodeBench/255,1,0.9850464
fold_5,validate,BigCodeBench/468,1,0.96820647
fold_5,validate,BigCodeBench/802,1,0.9849731
fold_5,validate,BigCodeBench/1066,1,0.9948799
fold_5,validate,BigCodeBench/356,1,0.99462366
fold_5,validate,BigCodeBench/457,1,0.9711624
fold_5,validate,BigCodeBench/56,1,0.9877007
fold_5,validate,BigCodeBench/810,1,0.99553686
fold_5,validate,BigCodeBench/324,1,0.99034244
fold_5,validate,BigCodeBench/899,1,0.99213314
fold_5,validate,BigCodeBench/1016,1,0.9927572
fold_5,validate,BigCodeBench/235,1,0.9878838
fold_5,validate,BigCodeBench/428,1,0.99052405
fold_5,validate,BigCodeBench/190,1,0.9742
fold_5,validate,BigCodeBench/319,1,0.9898739
fold_5,validate,BigCodeBench/155,1,0.99002004
fold_5,validate,BigCodeBench/31,1,0.97561944
fold_5,validate,BigCodeBench/509,1,0.99777716
fold_5,validate,BigCodeBench/564,1,0.98337394
fold_5,validate,BigCodeBench/522,1,0.9903447
fold_5,validate,BigCodeBench/267,1,0.9968574
fold_5,validate,BigCodeBench/737,1,0.9622038
fold_5,validate,BigCodeBench/723,1,0.991845
fold_5,validate,BigCodeBench/182,1,0.98045635
fold_5,validate,BigCodeBench/378,1,0.99752957
fold_5,validate,BigCodeBench/617,1,0.9976561
fold_5,validate,BigCodeBench/526,1,0.98519343
fold_5,validate,BigCodeBench/892,1,0.9872495
fold_5,validate,BigCodeBench/935,1,0.98415446
fold_5,validate,BigCodeBench/242,1,0.99772084
fold_5,validate,BigCodeBench/411,1,0.9932459
fold_5,validate,BigCodeBench/13,1,0.99577236
fold_5,validate,BigCodeBench/264,1,0.99174964
fold_5,test,BigCodeBench/63,1,0.9955071
fold_5,test,BigCodeBench/63,2,0.9963431
fold_5,test,BigCodeBench/63,3,0.99040425
fold_5,test,BigCodeBench/1114,1,0.99549097
fold_5,test,BigCodeBench/1114,2,0.99411
fold_5,test,BigCodeBench/1114,3,0.99517447
fold_5,test,BigCodeBench/1001,1,0.99568427
fold_5,test,BigCodeBench/1001,2,0.9870658
fold_5,test,BigCodeBench/1001,3,0.9924886
fold_5,test,BigCodeBench/725,1,0.9656504
fold_5,test,BigCodeBench/725,2,0.9713721
fold_5,test,BigCodeBench/725,3,0.9747677
fold_5,test,BigCodeBench/568,1,0.9881024
fold_5,test,BigCodeBench/568,2,0.9891595
fold_5,test,BigCodeBench/568,3,0.98453456
fold_5,test,BigCodeBench/399,1,0.9944451
fold_5,test,BigCodeBench/399,2,0.99414885
fold_5,test,BigCodeBench/399,3,0.9953152
fold_5,test,BigCodeBench/1069,1,0.9818671
fold_5,test,BigCodeBench/1069,2,0.9789866
fold_5,test,BigCodeBench/1069,3,0.9768389
fold_5,test,BigCodeBench/208,1,0.9779332
fold_5,test,BigCodeBench/208,2,0.97157025
fold_5,test,BigCodeBench/208,3,0.9916962
fold_5,test,BigCodeBench/475,1,0.99484634
fold_5,test,BigCodeBench/475,2,0.9952084
fold_5,test,BigCodeBench/475,3,0.9927457
fold_5,test,BigCodeBench/439,1,0.98111904
fold_5,test,BigCodeBench/439,2,0.9671175
fold_5,test,BigCodeBench/439,3,0.98745453
fold_5,test,BigCodeBench/173,1,0.99413526
fold_5,test,BigCodeBench/173,2,0.98439074
fold_5,test,BigCodeBench/173,3,0.97293216
fold_5,test,BigCodeBench/985,1,0.9979065
fold_5,test,BigCodeBench/985,2,0.99677235
fold_5,test,BigCodeBench/985,3,0.99660647
fold_5,test,BigCodeBench/909,1,0.9956575
fold_5,test,BigCodeBench/909,2,0.99260765
fold_5,test,BigCodeBench/909,3,0.993535
fold_5,test,BigCodeBench/713,1,0.99527377
fold_5,test,BigCodeBench/713,2,0.9930651
fold_5,test,BigCodeBench/713,3,0.9963771
fold_5,test,BigCodeBench/594,1,0.99571
fold_5,test,BigCodeBench/594,2,0.9940923
fold_5,test,BigCodeBench/594,3,0.99247015
fold_5,test,BigCodeBench/360,1,0.9915947
fold_5,test,BigCodeBench/360,2,0.99157274
fold_5,test,BigCodeBench/360,3,0.9971768
fold_5,test,BigCodeBench/203,1,0.99564254
fold_5,test,BigCodeBench/203,2,0.99503237
fold_5,test,BigCodeBench/203,3,0.995004
fold_5,test,BigCodeBench/822,1,0.9967843
fold_5,test,BigCodeBench/822,2,0.9934212
fold_5,test,BigCodeBench/822,3,0.9959737
fold_5,test,BigCodeBench/314,1,0.9799868
fold_5,test,BigCodeBench/314,2,0.98068243
fold_5,test,BigCodeBench/314,3,0.9664656
fold_5,test,BigCodeBench/491,1,0.9977473
fold_5,test,BigCodeBench/491,2,0.99362767
fold_5,test,BigCodeBench/491,3,0.9969068
fold_5,test,BigCodeBench/933,1,0.9924652
fold_5,test,BigCodeBench/933,2,0.9944236
fold_5,test,BigCodeBench/933,3,0.9774184
fold_5,test,BigCodeBench/1015,1,0.99621356
fold_5,test,BigCodeBench/1015,2,0.99129593
fold_5,test,BigCodeBench/1015,3,0.9972838
fold_5,test,BigCodeBench/1137,1,0.9838178
fold_5,test,BigCodeBench/1137,2,0.9789426
fold_5,test,BigCodeBench/1137,3,0.9910048
fold_5,test,BigCodeBench/507,1,0.97881246
fold_5,test,BigCodeBench/507,2,0.9901747
fold_5,test,BigCodeBench/507,3,0.9857335
fold_5,test,BigCodeBench/1123,1,0.98978776
fold_5,test,BigCodeBench/1123,2,0.98881257
fold_5,test,BigCodeBench/1123,3,0.9800482
fold_5,test,BigCodeBench/270,1,0.99241567
fold_5,test,BigCodeBench/270,2,0.9941354
fold_5,test,BigCodeBench/270,3,0.9941354
fold_5,test,BigCodeBench/1065,1,0.9927033
fold_5,test,BigCodeBench/1065,2,0.9797386
fold_5,test,BigCodeBench/1065,3,0.9873961
fold_5,test,BigCodeBench/720,1,0.9932128
fold_5,test,BigCodeBench/720,2,0.9861001
fold_5,test,BigCodeBench/720,3,0.991786
fold_5,test,BigCodeBench/88,1,0.9872357
fold_5,test,BigCodeBench/88,2,0.9763347
fold_5,test,BigCodeBench/88,3,0.9815351
fold_5,test,BigCodeBench/435,1,0.9908033
fold_5,test,BigCodeBench/435,2,0.98932695
fold_5,test,BigCodeBench/435,3,0.9898512
fold_5,test,BigCodeBench/946,1,0.9951926
fold_5,test,BigCodeBench/946,2,0.9877236
fold_5,test,BigCodeBench/946,3,0.9915467
fold_5,test,BigCodeBench/875,1,0.9733022
fold_5,test,BigCodeBench/875,2,0.99225754
fold_5,test,BigCodeBench/875,3,0.98385525
fold_5,test,BigCodeBench/232,1,0.97714245
fold_5,test,BigCodeBench/232,2,0.9800936
fold_5,test,BigCodeBench/232,3,0.9757552
fold_5,test,BigCodeBench/565,1,0.95355594
fold_5,test,BigCodeBench/565,2,0.9718883
fold_5,test,BigCodeBench/565,3,0.9600588
fold_5,test,BigCodeBench/402,1,0.94490165
fold_5,test,BigCodeBench/402,2,0.96587074
fold_5,test,BigCodeBench/402,3,0.95494515
fold_5,test,BigCodeBench/1113,1,0.9802851
fold_5,test,BigCodeBench/1113,2,0.99458957
fold_5,test,BigCodeBench/1113,3,0.9935125
fold_5,test,BigCodeBench/1044,1,0.99134755
fold_5,test,BigCodeBench/1044,2,0.9943515
fold_5,test,BigCodeBench/1044,3,0.9947184
fold_5,test,BigCodeBench/1030,1,0.9974757
fold_5,test,BigCodeBench/1030,2,0.9939367
fold_5,test,BigCodeBench/1030,3,0.9961526
fold_5,test,BigCodeBench/918,1,0.98777294
fold_5,test,BigCodeBench/918,2,0.97441036
fold_5,test,BigCodeBench/918,3,0.9841902
fold_5,test,BigCodeBench/597,1,0.97636354
fold_5,test,BigCodeBench/597,2,0.9875643
fold_5,test,BigCodeBench/597,3,0.99484396
fold_5,test,BigCodeBench/697,1,0.9611241
fold_5,test,BigCodeBench/697,2,0.977785
fold_5,test,BigCodeBench/697,3,0.9814793
fold_5,test,BigCodeBench/929,1,0.9805378
fold_5,test,BigCodeBench/929,2,0.98551357
fold_5,test,BigCodeBench/929,3,0.98145044
fold_5,test,BigCodeBench/944,1,0.99717736
fold_5,test,BigCodeBench/944,2,0.9971524
fold_5,test,BigCodeBench/944,3,0.991581
fold_5,test,BigCodeBench/701,1,0.9608158
fold_5,test,BigCodeBench/701,2,0.9721614
fold_5,test,BigCodeBench/701,3,0.96873504
fold_5,test,BigCodeBench/246,1,0.9923842
fold_5,test,BigCodeBench/246,2,0.9945195
fold_5,test,BigCodeBench/246,3,0.99676377
fold_5,test,BigCodeBench/986,1,0.9881961
fold_5,test,BigCodeBench/986,2,0.99701977
fold_5,test,BigCodeBench/986,3,0.99506414
fold_5,test,BigCodeBench/913,1,0.97620654
fold_5,test,BigCodeBench/913,2,0.96870345
fold_5,test,BigCodeBench/913,3,0.98489624
fold_5,test,BigCodeBench/89,1,0.9912143
fold_5,test,BigCodeBench/89,2,0.98350877
fold_5,test,BigCodeBench/89,3,0.9976055
fold_5,test,BigCodeBench/388,1,0.9619478
fold_5,test,BigCodeBench/388,2,0.95936817
fold_5,test,BigCodeBench/388,3,0.9879021
fold_5,test,BigCodeBench/584,1,0.9909598
fold_5,test,BigCodeBench/584,2,0.9909999
fold_5,test,BigCodeBench/584,3,0.998423
fold_5,test,BigCodeBench/1009,1,0.9755358
fold_5,test,BigCodeBench/1009,2,0.9765639
fold_5,test,BigCodeBench/1009,3,0.9728887
fold_5,test,BigCodeBench/1105,1,0.9968136
fold_5,test,BigCodeBench/1105,2,0.97708076
fold_5,test,BigCodeBench/1105,3,0.9974846
fold_5,test,BigCodeBench/237,1,0.9972817
fold_5,test,BigCodeBench/237,2,0.9944724
fold_5,test,BigCodeBench/237,3,0.99633116
fold_5,test,BigCodeBench/412,1,0.96803325
fold_5,test,BigCodeBench/412,2,0.96821946
fold_5,test,BigCodeBench/412,3,0.94463074
fold_5,test,BigCodeBench/15,1,0.9966738
fold_5,test,BigCodeBench/15,2,0.9877617
fold_5,test,BigCodeBench/15,3,0.9968635
fold_5,test,BigCodeBench/81,1,0.52539444
fold_5,test,BigCodeBench/81,2,0.9578327
fold_5,test,BigCodeBench/81,3,0.9965031
fold_5,test,BigCodeBench/204,1,0.96609205
fold_5,test,BigCodeBench/204,2,0.9650427
fold_5,test,BigCodeBench/204,3,0.9870055
fold_5,test,BigCodeBench/154,1,0.9965068
fold_5,test,BigCodeBench/154,2,0.9805284
fold_5,test,BigCodeBench/154,3,0.9917026
fold_5,test,BigCodeBench/1064,1,0.94304764
fold_5,test,BigCodeBench/1064,2,0.96369886
fold_5,test,BigCodeBench/1064,3,0.96184516
fold_5,test,BigCodeBench/344,1,0.9939338
fold_5,test,BigCodeBench/344,2,0.989853
fold_5,test,BigCodeBench/344,3,0.9827386
fold_5,test,BigCodeBench/941,1,0.9902732
fold_5,test,BigCodeBench/941,2,0.99343723
fold_5,test,BigCodeBench/941,3,0.99766076
fold_5,test,BigCodeBench/606,1,0.9971078
fold_5,test,BigCodeBench/606,2,0.9912035
fold_5,test,BigCodeBench/606,3,0.9915563
fold_5,test,BigCodeBench/46,1,0.96541196
fold_5,test,BigCodeBench/46,2,0.9482368
fold_5,test,BigCodeBench/46,3,0.9524649
fold_5,test,BigCodeBench/1056,1,0.99505985
fold_5,test,BigCodeBench/1056,2,0.9864463
fold_5,test,BigCodeBench/1056,3,0.9795357
fold_5,test,BigCodeBench/602,1,0.99047995
fold_5,test,BigCodeBench/602,2,0.98028183
fold_5,test,BigCodeBench/602,3,0.98665076
fold_5,test,BigCodeBench/785,1,0.99653876
fold_5,test,BigCodeBench/785,2,0.9967809
fold_5,test,BigCodeBench/785,3,0.9954348
fold_5,test,BigCodeBench/583,1,0.99777097
fold_5,test,BigCodeBench/583,2,0.989038
fold_5,test,BigCodeBench/583,3,0.9960938
fold_5,test,BigCodeBench/1005,1,0.9849087
fold_5,test,BigCodeBench/1005,2,0.98774076
fold_5,test,BigCodeBench/1005,3,0.99260116
fold_5,test,BigCodeBench/1012,1,0.9967164
fold_5,test,BigCodeBench/1012,2,0.99771196
fold_5,test,BigCodeBench/1012,3,0.9954457
fold_5,test,BigCodeBench/103,1,0.9921703
fold_5,test,BigCodeBench/103,2,0.9914714
fold_5,test,BigCodeBench/103,3,0.99187165
fold_5,test,BigCodeBench/973,1,0.9962716
fold_5,test,BigCodeBench/973,2,0.98881817
fold_5,test,BigCodeBench/973,3,0.99592066
fold_5,test,BigCodeBench/202,1,0.9847752
fold_5,test,BigCodeBench/202,2,0.9645133
fold_5,test,BigCodeBench/202,3,0.9917782
fold_5,test,BigCodeBench/881,1,0.99207425
fold_5,test,BigCodeBench/881,2,0.97419417
fold_5,test,BigCodeBench/881,3,0.96197
fold_5,test,BigCodeBench/195,1,0.96328914
fold_5,test,BigCodeBench/195,2,0.9530014
fold_5,test,BigCodeBench/195,3,0.9899155
fold_5,test,BigCodeBench/894,1,0.99470615
fold_5,test,BigCodeBench/894,2,0.99091303
fold_5,test,BigCodeBench/894,3,0.995971
fold_5,test,BigCodeBench/320,1,0.9876075
fold_5,test,BigCodeBench/320,2,0.97788984
fold_5,test,BigCodeBench/320,3,0.9837393
fold_5,test,BigCodeBench/224,1,0.98859155
fold_5,test,BigCodeBench/224,2,0.9901984
fold_5,test,BigCodeBench/224,3,0.9930758
fold_5,test,BigCodeBench/397,1,0.9557624
fold_5,test,BigCodeBench/397,2,0.96743274
fold_5,test,BigCodeBench/397,3,0.97115415
fold_5,test,BigCodeBench/1094,1,0.99345744
fold_5,test,BigCodeBench/1094,2,0.99291587
fold_5,test,BigCodeBench/1094,3,0.9885777
fold_5,test,BigCodeBench/715,1,0.95108014
fold_5,test,BigCodeBench/715,2,0.93842196
fold_5,test,BigCodeBench/715,3,0.9666093
fold_5,test,BigCodeBench/989,1,0.9893745
fold_5,test,BigCodeBench/989,2,0.9969837
fold_5,test,BigCodeBench/989,3,0.9941591
fold_5,test,BigCodeBench/1040,1,0.99896866
fold_5,test,BigCodeBench/1040,2,0.9983479
fold_5,test,BigCodeBench/1040,3,0.9960343
fold_5,test,BigCodeBench/914,1,0.994211
fold_5,test,BigCodeBench/914,2,0.99018973
fold_5,test,BigCodeBench/914,3,0.99125147
fold_5,test,BigCodeBench/524,1,0.99693143
fold_5,test,BigCodeBench/524,2,0.9963276
fold_5,test,BigCodeBench/524,3,0.99625885
fold_5,test,BigCodeBench/440,1,0.9964354
fold_5,test,BigCodeBench/440,2,0.997593
fold_5,test,BigCodeBench/440,3,0.99360085
fold_5,test,BigCodeBench/975,1,0.99619
fold_5,test,BigCodeBench/975,2,0.9950428
fold_5,test,BigCodeBench/975,3,0.99277955
fold_5,test,BigCodeBench/85,1,0.98979175
fold_5,test,BigCodeBench/85,2,0.990057
fold_5,test,BigCodeBench/85,3,0.989413
fold_5,test,BigCodeBench/219,1,0.96788126
fold_5,test,BigCodeBench/219,2,0.98886746
fold_5,test,BigCodeBench/219,3,0.98348
fold_5,test,BigCodeBench/567,1,0.98618346
fold_5,test,BigCodeBench/567,2,0.9909481
fold_5,test,BigCodeBench/567,3,0.97585636
fold_5,test,BigCodeBench/493,1,0.9974874
fold_5,test,BigCodeBench/493,2,0.9975795
fold_5,test,BigCodeBench/493,3,0.9969755
fold_5,test,BigCodeBench/49,1,0.9946648
fold_5,test,BigCodeBench/49,2,0.9836633
fold_5,test,BigCodeBench/49,3,0.99535733
fold_5,test,BigCodeBench/934,1,0.98383653
fold_5,test,BigCodeBench/934,2,0.9896773
fold_5,test,BigCodeBench/934,3,0.9894784
fold_5,test,BigCodeBench/124,1,0.99783194
fold_5,test,BigCodeBench/124,2,0.99492943
fold_5,test,BigCodeBench/124,3,0.9983681
fold_5,test,BigCodeBench/386,1,0.9836974
fold_5,test,BigCodeBench/386,2,0.9847737
fold_5,test,BigCodeBench/386,3,0.9959334
fold_5,test,BigCodeBench/569,1,0.98876333
fold_5,test,BigCodeBench/569,2,0.98076296
fold_5,test,BigCodeBench/569,3,0.99221426
fold_5,test,BigCodeBench/1102,1,0.9894357
fold_5,test,BigCodeBench/1102,2,0.97169256
fold_5,test,BigCodeBench/1102,3,0.9813429
fold_5,test,BigCodeBench/664,1,0.9918779
fold_5,test,BigCodeBench/664,2,0.9877039
fold_5,test,BigCodeBench/664,3,0.9861688
fold_5,test,BigCodeBench/429,1,0.9964756
fold_5,test,BigCodeBench/429,2,0.9934665
fold_5,test,BigCodeBench/429,3,0.9937098
fold_5,test,BigCodeBench/849,1,0.996002
fold_5,test,BigCodeBench/849,2,0.99336255
fold_5,test,BigCodeBench/849,3,0.98794895
fold_5,test,BigCodeBench/66,1,0.9916557
fold_5,test,BigCodeBench/66,2,0.9501514
fold_5,test,BigCodeBench/66,3,0.9695207
fold_5,test,BigCodeBench/469,1,0.9948566
fold_5,test,BigCodeBench/469,2,0.9950346
fold_5,test,BigCodeBench/469,3,0.99653304
fold_5,test,BigCodeBench/635,1,0.9934814
fold_5,test,BigCodeBench/635,2,0.9917352
fold_5,test,BigCodeBench/635,3,0.9900017
fold_5,test,BigCodeBench/329,1,0.9766538
fold_5,test,BigCodeBench/329,2,0.97295403
fold_5,test,BigCodeBench/329,3,0.98633707
fold_5,test,BigCodeBench/773,1,0.9927763
fold_5,test,BigCodeBench/773,2,0.99162465
fold_5,test,BigCodeBench/773,3,0.9955612
fold_5,test,BigCodeBench/229,1,0.99542654
fold_5,test,BigCodeBench/229,2,0.9965595
fold_5,test,BigCodeBench/229,3,0.997355
fold_5,test,BigCodeBench/726,1,0.9829284
fold_5,test,BigCodeBench/726,2,0.9756937
fold_5,test,BigCodeBench/726,3,0.97939575
fold_5,test,BigCodeBench/51,1,0.997139
fold_5,test,BigCodeBench/51,2,0.9939466
fold_5,test,BigCodeBench/51,3,0.997511
fold_5,test,BigCodeBench/951,1,0.9948144
fold_5,test,BigCodeBench/951,2,0.99479127
fold_5,test,BigCodeBench/951,3,0.9917244
fold_5,test,BigCodeBench/476,1,0.96747875
fold_5,test,BigCodeBench/476,2,0.97446376
fold_5,test,BigCodeBench/476,3,0.96478736
fold_5,test,BigCodeBench/188,1,0.9764359
fold_5,test,BigCodeBench/188,2,0.98027915
fold_5,test,BigCodeBench/188,3,0.98947823
fold_5,test,BigCodeBench/528,1,0.9922797
fold_5,test,BigCodeBench/528,2,0.9795599
fold_5,test,BigCodeBench/528,3,0.99504507
fold_5,test,BigCodeBench/582,1,0.996163
fold_5,test,BigCodeBench/582,2,0.99059844
fold_5,test,BigCodeBench/582,3,0.9941267
fold_5,test,BigCodeBench/348,1,0.94016296
fold_5,test,BigCodeBench/348,2,0.949028
fold_5,test,BigCodeBench/348,3,0.97542816
fold_5,test,BigCodeBench/886,1,0.99317825
fold_5,test,BigCodeBench/886,2,0.9845189
fold_5,test,BigCodeBench/886,3,0.9718101
fold_5,test,BigCodeBench/779,1,0.98751795
fold_5,test,BigCodeBench/779,2,0.9871352
fold_5,test,BigCodeBench/779,3,0.9836887
fold_5,test,BigCodeBench/241,1,0.9929817
fold_5,test,BigCodeBench/241,2,0.9931905
fold_5,test,BigCodeBench/241,3,0.989504
fold_5,test,BigCodeBench/1097,1,0.99843264
fold_5,test,BigCodeBench/1097,2,0.9964875
fold_5,test,BigCodeBench/1097,3,0.9975359
fold_5,test,BigCodeBench/763,1,0.98397875
fold_5,test,BigCodeBench/763,2,0.9933946
fold_5,test,BigCodeBench/763,3,0.99485826
fold_5,test,BigCodeBench/620,1,0.99533784
fold_5,test,BigCodeBench/620,2,0.969129
fold_5,test,BigCodeBench/620,3,0.99404544
fold_5,test,BigCodeBench/395,1,0.9958244
fold_5,test,BigCodeBench/395,2,0.9939535
fold_5,test,BigCodeBench/395,3,0.99335116
fold_5,test,BigCodeBench/618,1,0.9920931
fold_5,test,BigCodeBench/618,2,0.98544866
fold_5,test,BigCodeBench/618,3,0.9821377
fold_5,test,BigCodeBench/332,1,0.9863332
fold_5,test,BigCodeBench/332,2,0.99182546
fold_5,test,BigCodeBench/332,3,0.98809636
fold_5,test,BigCodeBench/955,1,0.98387396
fold_5,test,BigCodeBench/955,2,0.9800062
fold_5,test,BigCodeBench/955,3,0.9939151
fold_5,test,BigCodeBench/1041,1,0.993292
fold_5,test,BigCodeBench/1041,2,0.99178416
fold_5,test,BigCodeBench/1041,3,0.9839011
fold_5,test,BigCodeBench/413,1,0.9915599
fold_5,test,BigCodeBench/413,2,0.98651123
fold_5,test,BigCodeBench/413,3,0.9931121
fold_5,test,BigCodeBench/93,1,0.98013794
fold_5,test,BigCodeBench/93,2,0.980872
fold_5,test,BigCodeBench/93,3,0.9883814
fold_5,test,BigCodeBench/900,1,0.9879372
fold_5,test,BigCodeBench/900,2,0.9865457
fold_5,test,BigCodeBench/900,3,0.9813144
fold_5,test,BigCodeBench/997,1,0.9976462
fold_5,test,BigCodeBench/997,2,0.9982836
fold_5,test,BigCodeBench/997,3,0.9978074
fold_5,test,BigCodeBench/1039,1,0.9942568
fold_5,test,BigCodeBench/1039,2,0.9962846
fold_5,test,BigCodeBench/1039,3,0.99634683
fold_5,test,BigCodeBench/443,1,0.99846566
fold_5,test,BigCodeBench/443,2,0.9971242
fold_5,test,BigCodeBench/443,3,0.99238545
fold_5,test,BigCodeBench/947,1,0.9935119
fold_5,test,BigCodeBench/947,2,0.9923455
fold_5,test,BigCodeBench/947,3,0.99566954
fold_5,test,BigCodeBench/1120,1,0.959561
fold_5,test,BigCodeBench/1120,2,0.96151423
fold_5,test,BigCodeBench/1120,3,0.9680458
fold_5,test,BigCodeBench/885,1,0.95990056
fold_5,test,BigCodeBench/885,2,0.9587127
fold_5,test,BigCodeBench/885,3,0.9720346
fold_5,test,BigCodeBench/363,1,0.99540985
fold_5,test,BigCodeBench/363,2,0.9960418
fold_5,test,BigCodeBench/363,3,0.99664927
fold_5,test,BigCodeBench/513,1,0.9935589
fold_5,test,BigCodeBench/513,2,0.9894872
fold_5,test,BigCodeBench/513,3,0.9945144
fold_5,test,BigCodeBench/172,1,0.9462765
fold_5,test,BigCodeBench/172,2,0.9940299
fold_5,test,BigCodeBench/172,3,0.9915192
fold_5,test,BigCodeBench/117,1,0.9965724
fold_5,test,BigCodeBench/117,2,0.9969839
fold_5,test,BigCodeBench/117,3,0.9958974
fold_5,test,BigCodeBench/321,1,0.99068856
fold_5,test,BigCodeBench/321,2,0.9912379
fold_5,test,BigCodeBench/321,3,0.9951843
fold_5,test,BigCodeBench/115,1,0.9939447
fold_5,test,BigCodeBench/115,2,0.9519062
fold_5,test,BigCodeBench/115,3,0.98183966
fold_5,test,BigCodeBench/41,1,0.9879865
fold_5,test,BigCodeBench/41,2,0.980895
fold_5,test,BigCodeBench/41,3,0.9912065
fold_5,test,BigCodeBench/8,1,0.9920668
fold_5,test,BigCodeBench/8,2,0.99403274
fold_5,test,BigCodeBench/8,3,0.99172086
fold_5,test,BigCodeBench/818,1,0.99519414
fold_5,test,BigCodeBench/818,2,0.99331665
fold_5,test,BigCodeBench/818,3,0.99345237
fold_5,test,BigCodeBench/50,1,0.9944457
fold_5,test,BigCodeBench/50,2,0.99675584
fold_5,test,BigCodeBench/50,3,0.98756117
fold_5,test,BigCodeBench/125,1,0.99744284
fold_5,test,BigCodeBench/125,2,0.99404657
fold_5,test,BigCodeBench/125,3,0.9971746
fold_5,test,BigCodeBench/614,1,0.98636734
fold_5,test,BigCodeBench/614,2,0.9874829
fold_5,test,BigCodeBench/614,3,0.9917927
fold_5,test,BigCodeBench/323,1,0.9906018
fold_5,test,BigCodeBench/323,2,0.9945961
fold_5,test,BigCodeBench/323,3,0.9934957
fold_5,test,BigCodeBench/317,1,0.9979535
fold_5,test,BigCodeBench/317,2,0.9951207
fold_5,test,BigCodeBench/317,3,0.99525404
fold_5,test,BigCodeBench/864,1,0.9900821
fold_5,test,BigCodeBench/864,2,0.96662486
fold_5,test,BigCodeBench/864,3,0.9828236
fold_5,test,BigCodeBench/993,1,0.99417394
fold_5,test,BigCodeBench/993,2,0.9877782
fold_5,test,BigCodeBench/993,3,0.9850493
fold_5,test,BigCodeBench/1122,1,0.98619616
fold_5,test,BigCodeBench/1122,2,0.9904017
fold_5,test,BigCodeBench/1122,3,0.98836565
fold_5,test,BigCodeBench/383,1,0.98406816
fold_5,test,BigCodeBench/383,2,0.9883168
fold_5,test,BigCodeBench/383,3,0.9821002
fold_5,test,BigCodeBench/17,1,0.99323225
fold_5,test,BigCodeBench/17,2,0.9878434
fold_5,test,BigCodeBench/17,3,0.9940468
fold_5,test,BigCodeBench/1085,1,0.9795336
fold_5,test,BigCodeBench/1085,2,0.98705196
fold_5,test,BigCodeBench/1085,3,0.96987677
fold_5,test,BigCodeBench/917,1,0.9896457
fold_5,test,BigCodeBench/917,2,0.99417955
fold_5,test,BigCodeBench/917,3,0.99260515
fold_5,test,BigCodeBench/1104,1,0.9897169
fold_5,test,BigCodeBench/1104,2,0.9723366
fold_5,test,BigCodeBench/1104,3,0.9937468
fold_5,test,BigCodeBench/511,1,0.9770774
fold_5,test,BigCodeBench/511,2,0.987487
fold_5,test,BigCodeBench/511,3,0.99222726
fold_5,test,BigCodeBench/291,1,0.9423579
fold_5,test,BigCodeBench/291,2,0.9436993
fold_5,test,BigCodeBench/291,3,0.96456605
fold_5,test,BigCodeBench/798,1,0.98612213
fold_5,test,BigCodeBench/798,2,0.9900662
